Count,Order ID,Invoice,Payment Date,Order Status,Product ID,Product Name,Quantity,Stock Keeping Unit (SKU),Notes,Price (Rp.),Discount Amount (Rp.),Subsidi Amount (Rp.),Courier,Shipping Price + fee (Rp.),Insurance (Rp.),Total Shipping Fee (Rp.),Total Amount (Rp.),AWB,Jenis Layanan,Bebas Ongkir,Warehouse Origin,Campaign Name,city,user_id
32,730853790,INV/20210308/XXI/III/772414756,08-03-2021 11:50:34,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046912732,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - Navy, M",1,NMT_Navy_M,,199500,0,0,AnterAja(Reguler),7500,0,7500,207000,10000968753381,-,Yes,Shop Location,-,Jakarta barat,52
33,730891863,INV/20210308/XXI/III/772452829,08-03-2021 12:23:11,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1560971067,"miniletics Baju Olahraga Wanita Kaos Twisty Free (Crop Long Sleeve) - Riverway, L",1,TwistLong_Riverway_L,,199500,0,0,AnterAja(Reguler),7500,0,7500,207000,10000968750863,-,Yes,Shop Location,-,Tangerang,245
34,731849185,INV/20210309/MPL/1093611012,09-03-2021 11:36:35,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1629571158,"miniletics Legging Olahraga Wanita Motion Legging Full - Mauve Pink, XL",1,MOLFull_MauvePink_XL,,244500,0,0,SiCepat(BEST),5500,0,5500,250000,000484003812,Next Day,No,Shop Location,-,Surabaya,210
35,731858128,INV/20210309/MPL/1093633518,09-03-2021 11:44:51,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338455397,"miniletics Celana Wanita Ready Anywhere Crop - Black, M",1,RACrop_Black_M,,249500,0,0,AnterAja(Reguler),10000,0,10000,259500,10000973174779,-,Yes,Shop Location,-,Bandung,54
36,731867023,INV/20210309/MPL/1093655939,09-03-2021 11:52:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1242587690,"miniletics Celana Olahraga Wanita Sprint Shorts - Grey, S",1,SPRShorts_Grey_S,,164500,0,0,SiCepat(Regular Package),9000,0,9000,1016000,000484003810,-,Yes,Shop Location,-,Puncak,160
,731867023,INV/20210309/MPL/1093655939,09-03-2021 11:52:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237733173,"miniletics Celana Olahraga Wanita Motion Shorts (Limited Edition) - Black Camo, S",1,MOLShorts_BlackCamo_S,,174500,0,0,SiCepat(Regular Package),9000,0,9000,1016000,000484003810,-,Yes,Shop Location,-,Puncak,160
,731867023,INV/20210309/MPL/1093655939,09-03-2021 11:52:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237450796,"miniletics Celana Olahraga Wanita Motion Shorts - Brick Red, S",1,MOLShorts_BrickRed_S,,184500,0,0,SiCepat(Regular Package),9000,0,9000,1016000,000484003810,-,Yes,Shop Location,-,Puncak,160
,731867023,INV/20210309/MPL/1093655939,09-03-2021 11:52:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043879031,"miniletics Sports Bra Alleviate Bra, with A/B bra cup - Black, S",1,ALB_Black_S,Cup A,169500,0,0,SiCepat(Regular Package),9000,0,9000,1016000,000484003810,-,Yes,Shop Location,-,Puncak,160
,731867023,INV/20210309/MPL/1093655939,09-03-2021 11:52:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",979812349,"miniletics Sports Bra Born to be Bra-ve, with A/B bra cup - Blue, S",1,BBB_Blue_S,Cup A,139500,0,0,SiCepat(Regular Package),9000,0,9000,1016000,000484003810,-,Yes,Shop Location,-,Puncak,160
,731867023,INV/20210309/MPL/1093655939,09-03-2021 11:52:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1238060292,"miniletics Sports Bra Power High Neck Bra, with A/B cup - Black, S",1,PWRHigh_Black_S,,174500,0,0,SiCepat(Regular Package),9000,0,9000,1016000,000484003810,-,Yes,Shop Location,-,Puncak,160
37,731893356,INV/20210309/MPL/1093721616,09-03-2021 12:19:24,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338455404,"miniletics Celana Wanita Ready Anywhere Crop - Lavender Grey, L",1,RACrop_LavenderGrey_L,,249500,0,0,SiCepat(Regular Package),6000,0,6000,854000,000484003814,-,Yes,Shop Location,-,Surabaya,201
,731893356,INV/20210309/MPL/1093721616,09-03-2021 12:19:24,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046907630,"miniletics Sports Bra Wanita Embrace Bra (support with A/B bra cup) - Cream, L",1,EMB_Cream_L,,174500,0,0,SiCepat(Regular Package),6000,0,6000,854000,000484003814,-,Yes,Shop Location,-,Surabaya,201
,731893356,INV/20210309/MPL/1093721616,09-03-2021 12:19:24,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1646798658,"miniletics Sports Bra Wanita Embrace Bra (support with A/B bra cup) - Light Purple, XL",1,EMB_LightPurple_XL,,174500,0,0,SiCepat(Regular Package),6000,0,6000,854000,000484003814,-,Yes,Shop Location,-,Surabaya,201
,731893356,INV/20210309/MPL/1093721616,09-03-2021 12:19:24,"Transaksi selesai..
Dana akan diteruskan ke penjual.",987978946,"miniletics Legging Olahraga Wanita Swift Legging - Dark Blue, L",1,SLfull_DarkBlue_L,,249500,0,0,SiCepat(Regular Package),6000,0,6000,854000,000484003814,-,Yes,Shop Location,-,Surabaya,201
38,731948601,INV/20210309/MPL/1093860751,09-03-2021 13:11:32,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046900476,"miniletics Baju Olahraga Wanita Tank Top Tie It Strong Tank - Dusty Orange,M",1,TST_DustyOrange_M,,144000,0,0,AnterAja(Reguler),7500,0,7500,151500,10000973175235,-,No,Shop Location,-,Jakarta selatan,207
39,732042370,INV/20210309/MPL/1094095852,09-03-2021 14:44:42,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1560971063,"miniletics Baju Olahraga Wanita Kaos Twisty Free (Crop Long Sleeve) - Soft Pink, M",1,TwistLong_SoftPink_M,,199500,0,0,AnterAja(Reguler),10000,0,10000,209500,10000976386896,-,Yes,Shop Location,-,Bandung,111
40,732071670,INV/20210309/MPL/1094168701,09-03-2021 16:01:15,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046893987,"miniletics Tank Top Olahraga Wanita ClariTy Tank - Light Blue, M",1,CT_LightBlue_M,,118150,20850,0,SiCepat(Regular Package),3000,0,3000,121150,000484168547,-,Yes,Shop Location,Sale,Surabaya,239
41,732307327,INV/20210309/MPL/1094748553,09-03-2021 21:19:13,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1223058309,"miniletics Tank Top Olahraga Wanita Feel Free Basic Crop Tank - Clay, L",1,FFT_Clay_L,,107200,26800,0,AnterAja(Reguler),7500,0,7500,114700,10000976374510,-,Yes,Shop Location,Sale,Jakarta utara,246
42,732387601,INV/20210309/MPL/1094953350,09-03-2021 23:49:19,"Transaksi selesai..
Dana akan diteruskan ke penjual.",986647209,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - Grey, M",1,NMT_Grey_M,,199500,0,0,J&T(Reguler),7500,0,7500,207000,JT0848162069,-,No,Shop Location,-,Jakarta barat,233
43,732814442,INV/20210310/MPL/1096035128,10-03-2021 13:50:38,Transaksi ditolak.,987978946,"miniletics Legging Olahraga Wanita Swift Legging - Dark Blue, L",1,SLfull_DarkBlue_L,,249500,0,0,SiCepat(HALU),6000,0,6000,255500,,-,No,Shop Location,-,,5000
44,733044734,INV/20210310/MPL/1096603311,10-03-2021 19:02:38,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1242587692,"miniletics Celana Olahraga Wanita Sprint Shorts - White, S",1,SPRShorts_White_S,putih S,164500,0,0,AnterAja(Reguler),7500,0,7500,172000,10000983202123,-,Yes,Shop Location,-,Jakarta selatan,236
45,733533455,INV/20210311/MPL/1097838774,11-03-2021 13:16:05,"Transaksi selesai..
Dana akan diteruskan ke penjual.",986647209,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - Grey, M",1,NMT_Grey_M,,199500,0,0,SiCepat(Regular Package),3000,0,3000,447000,000484660221,-,Yes,Shop Location,-,Surabaya,201
,733533455,INV/20210311/MPL/1097838774,11-03-2021 13:16:05,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1354360625,"miniletics Legging Olahraga Wanita Motion Legging Full - Pastel Lilac, M",1,MOLFull_PastelLilac_M,,244500,0,0,SiCepat(Regular Package),3000,0,3000,447000,000484660221,-,Yes,Shop Location,-,Surabaya,201
46,733736298,INV/20210311/MPL/1098344347,11-03-2021 18:04:29,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046912732,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - Navy, M",1,NMT_Navy_M,,199500,0,0,AnterAja(Reguler),7500,0,7500,207000,10000983197771,-,Yes,Shop Location,-,Jakarta utara,146
47,733760992,INV/20210311/MPL/1098404727,11-03-2021 18:45:26,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237671409,"miniletics Sports Bra Embrace Bra High Neck, with A/B cup - White, M",1,EMBHigh_White_M,,174500,0,0,AnterAja(Reguler),7500,0,7500,351500,10000983202550,-,Yes,Shop Location,-,Jakarta barat,87
,733760992,INV/20210311/MPL/1098404727,11-03-2021 18:45:26,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043879034,"miniletics Sports Bra Alleviate Bra, with A/B bra cup - Black, M",1,ALB_Black_M,,169500,0,0,AnterAja(Reguler),7500,0,7500,351500,10000983202550,-,Yes,Shop Location,-,Jakarta barat,87
48,734174117,INV/20210312/MPL/1099449649,12-03-2021 10:47:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338455403,"miniletics Celana Wanita Ready Anywhere Crop - Lavender Grey, M",1,RACrop_LavenderGrey_M,,249500,0,0,AnterAja(Reguler),15000,0,15000,628500,10000983934459,-,Yes,Shop Location,-,Jakarta selatan,123
,734174117,INV/20210312/MPL/1099449649,12-03-2021 10:47:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1495250109,"miniletics Celana Olahraga Wanita Sprint Shorts - White, M",1,SPRShorts_White_M,,164500,0,0,AnterAja(Reguler),15000,0,15000,628500,10000983934459,-,Yes,Shop Location,-,Jakarta selatan,123
,734174117,INV/20210312/MPL/1099449649,12-03-2021 10:47:46,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1433494049,"miniletics Sports Bra Embrace Bra (Limited Edition), with A/B cup - White Zen Camo, M",1,EMB_WhiteZenCamo_M,,199500,0,0,AnterAja(Reguler),15000,0,15000,628500,10000983934459,-,Yes,Shop Location,-,Jakarta selatan,123
49,734268856,INV/20210312/MPL/1099688033,12-03-2021 12:21:17,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046893982,"miniletics Tank Top Olahraga Wanita ClariTy Tank - Light Purple, S",1,CT_LightPurple_S,,118150,20850,0,JNE(OKE),8500,0,8500,126650,TJE1501102114266,-,No,Shop Location,Sale,Bandung,10
50,734319886,INV/20210312/MPL/1099816205,12-03-2021 13:15:01,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1354360625,"miniletics Legging Olahraga Wanita Motion Legging Full - Pastel Lilac, M",1,MOLFull_PastelLilac_M,,244500,0,0,AnterAja(Reguler),22500,0,22500,1284000,10000984583380,-,No,Shop Location,-,Tangerang,232
,734319886,INV/20210312/MPL/1099816205,12-03-2021 13:15:01,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1005897446,"miniletics Legging Olahraga Wanita Motion Legging Capri 3/4 - Green, M",1,MOL34_Green_M,,234500,0,0,AnterAja(Reguler),22500,0,22500,1284000,10000984583380,-,No,Shop Location,-,Tangerang,232
,734319886,INV/20210312/MPL/1099816205,12-03-2021 13:15:01,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1005923208,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - White, M",1,NMT_White_M,,199500,0,0,AnterAja(Reguler),22500,0,22500,1284000,10000984583380,-,No,Shop Location,-,Tangerang,232
,734319886,INV/20210312/MPL/1099816205,12-03-2021 13:15:01,"Transaksi selesai..
Dana akan diteruskan ke penjual.",987965989,"miniletics Legging Olahraga Wanita Motion Legging Full - Blue, M",1,MOLFull_Blue_M,,244500,0,0,AnterAja(Reguler),22500,0,22500,1284000,10000984583380,-,No,Shop Location,-,Tangerang,232
,734319886,INV/20210312/MPL/1099816205,12-03-2021 13:15:01,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046907633,"miniletics Sports Bra Wanita Embrace Bra (support with A/B bra cup) - Light Purple, L",1,EMB_LightPurple_L,,174500,0,0,AnterAja(Reguler),22500,0,22500,1284000,10000984583380,-,No,Shop Location,-,Tangerang,232
,734319886,INV/20210312/MPL/1099816205,12-03-2021 13:15:01,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237777731,"miniletics Baju Olahraga Wanita Tank Top Sprint Tank - Soft Pink, M",1,SPRTank_SoftPink_M,,164000,0,0,AnterAja(Reguler),22500,0,22500,1284000,10000984583380,-,No,Shop Location,-,Tangerang,232
51,734636626,INV/20210312/MPL/1100599912,12-03-2021 20:29:14,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1495205314,"miniletics Sports Bra Power High Neck Bra, with A/B cup - Magenta, L",1,PWRHigh_Magenta_L,,174500,0,0,JNE(OKE),7500,0,7500,426500,TJE1483172551710,-,No,Shop Location,-,Depok,135
,734636626,INV/20210312/MPL/1100599912,12-03-2021 20:29:14,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1240390320,"miniletics Legging Olahraga Wanita Motion Legging Full - Mauve Pink, M",1,MOLFull_MauvePink_M,,244500,0,0,JNE(OKE),7500,0,7500,426500,TJE1483172551710,-,No,Shop Location,-,Depok,135
52,735009762,INV/20210313/MPL/1101548442,13-03-2021 11:49:59,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043821300,"miniletics Baju Olahraga Wanita Tank Top Tie It Strong Tank - Black, M",1,TST_Black_M,,144000,0,0,SiCepat(HALU),26000,0,26000,170000,000485342130,Bayar di Tempat,No,Shop Location,-,Parigi moutong,67
53,735156581,INV/20210313/MPL/1101918250,13-03-2021 14:45:38,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338455400,"miniletics Celana Wanita Ready Anywhere Crop - Grey Sage, M",1,RACrop_GreySage_M,,249500,0,0,JNE(OKE),6000,0,6000,255500,TJE1053020453027,-,No,Shop Location,-,Jakarta selatan,32
54,735313032,INV/20210313/MPL/1102304609,14-03-2021 11:06:34,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1403131932,"miniletics Tank Top Olahraga Wanita Feel Free Basic Crop Tank - Cold Purple, S",1,FFT_ColdPurple_S,Cold purple size S,107200,26800,0,AnterAja(Reguler),7500,0,7500,289200,10000992308661,-,Yes,Shop Location,Sale,Tangerang,91
,735313032,INV/20210313/MPL/1102304609,14-03-2021 11:06:34,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237653209,"miniletics Sports Bra Vibrant Y Bra, with A/B cup - Grey, S",1,VibY_Grey_S,Grey size S,174500,0,0,AnterAja(Reguler),7500,0,7500,289200,10000992308661,-,Yes,Shop Location,-,Tangerang,91
55,735677693,INV/20210314/MPL/1103222746,14-03-2021 12:18:53,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046893983,"miniletics Tank Top Olahraga Wanita ClariTy Tank - Light Purple, M",1,CT_LightPurple_M,,118150,20850,0,SiCepat(Regular Package),3000,0,3000,121150,000485342129,-,Yes,Shop Location,Sale,Surabaya,201
56,736043826,INV/20210314/MPL/1104137617,14-03-2021 21:50:59,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1006081604,"miniletics Tank Top Olahraga Wanita ClariTy Tank - Black, M",1,CT_Black_M,,118150,20850,0,JNE(OKE),6000,0,6000,268150,TJE1776640345345,-,No,Shop Location,Sale,Jakarta Utara,31
,736043826,INV/20210314/MPL/1104137617,14-03-2021 21:50:59,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046900476,"miniletics Baju Olahraga Wanita Tank Top Tie It Strong Tank - Dusty Orange, M",1,TST_DustyOrange_M,,144000,0,0,JNE(OKE),6000,0,6000,268150,TJE1776640345345,-,No,Shop Location,-,Jakarta Utara,31
57,736443639,INV/20210315/MPL/1105155363,15-03-2021 12:03:17,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1495205315,"miniletics Sports Bra Power High Neck Bra, with A/B cup - Black, L",1,PWRHigh_Black_L,,174500,0,0,SiCepat(Regular Package),10000,0,10000,184500,000485429447,-,Yes,Shop Location,-,Tangerang,110
58,737404084,INV/20210316/MPL/1107497305,16-03-2021 11:33:00,"Transaksi selesai..
Dana akan diteruskan ke penjual.",986577444,"miniletics Tank Top Olahraga Wanita Feel Free Basic Crop Tank - Black, M",1,FFT_Black_M,,107200,26800,0,SiCepat(Regular Package),3000,0,3000,110200,000485689263,-,Yes,Shop Location,Sale,Surabaya,240
59,736687333,INV/20210315/MPL/1105763077,16-03-2021 11:55:11,Pesanan dibatalkan pembeli.,1495280661,"miniletics Celana Olahraga Wanita Motion Shorts (Limited Edition) - Black Camo, L",1,MOLShorts_BlackCamo_L,,174500,0,0,AnterAja(Reguler),7500,0,7500,182000,,-,No,Shop Location,-,,5000
60,737672758,INV/20210316/MPL/1108167794,16-03-2021 16:01:11,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338102461,"miniletics Tank Top Olahraga Wanita All Day Tank - Cloudy Grey, S",1,ADTank_CloudyGrey_S,,169500,0,0,AnterAja(Reguler),10500,0,10500,180000,10001000466812,-,No,Shop Location,-,Mataram,190
61,737839459,INV/20210316/MPL/1108579557,16-03-2021 20:31:12,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1495205315,"miniletics Sports Bra Power High Neck Bra, with A/B cup - Black, L",1,PWRHigh_Black_L,,174500,0,0,AnterAja(Reguler),7500,0,7500,182000,10001000498237,-,Yes,Shop Location,-,Tangerang,169
62,737941277,INV/20210316/MPL/1108833482,16-03-2021 22:23:23,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1403131932,"miniletics Tank Top Olahraga Wanita Feel Free Basic Crop Tank - Cold Purple, S",1,FFT_ColdPurple_S,,107200,26800,0,AnterAja(Reguler),7500,0,7500,114700,10001000474200,-,Yes,Shop Location,Sale,Jakarta selatan,158
63,738333254,INV/20210317/MPL/1109827047,17-03-2021 12:12:52,"Transaksi selesai..
Dana akan diteruskan ke penjual.",987965981,"miniletics Legging Olahraga Wanita Motion Legging Full - Black,S",1,MOLFull_Black_S,,244500,0,0,SiCepat(Regular Package),28000,0,28000,272500,000486013702,-,Yes,Shop Location,-,Dumai,69
64,738346572,INV/20210317/MPL/1109860158,17-03-2021 12:25:49,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338102460,"miniletics Tank Top Olahraga Wanita All Day Tank - Pink Lace, L",1,ADTank_PinkLace_L,,169500,0,0,SiCepat(Regular Package),3000,0,3000,172500,000486013700,-,Yes,Shop Location,-,Surabaya,201
65,738839521,INV/20210317/MPL/1111084244,17-03-2021 23:02:20,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1626360281,"miniletics Sports Bra Embrace Bra High Neck, with A/B cup - Mauve Pink, L",1,EMBHigh_MauvePink_L,,174500,0,0,AnterAja(Reguler),7500,0,7500,182000,10001004955150,-,Yes,Shop Location,-,Tangerang,94
66,738877106,INV/20210318/MPL/1111180221,18-03-2021 00:40:32,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043879033,"miniletics Sports Bra Alleviate Bra, with A/B bra cup - White,M",1,ALB_White_M,,169500,0,0,SiCepat(Regular Package),6500,0,6500,350500,000486192624,-,Yes,Shop Location,-,Surakarta,166
,738877106,INV/20210318/MPL/1111180221,18-03-2021 00:40:32,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1495280660,"miniletics Celana Olahraga Wanita Motion Shorts (Limited Edition) - Black Camo, M",1,MOLShorts_BlackCamo_M,,174500,0,0,SiCepat(Regular Package),6500,0,6500,350500,000486192624,-,Yes,Shop Location,-,Surakarta,166
67,738953152,INV/20210318/MPL/1111376209,18-03-2021 07:57:19,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1238060291,"miniletics Sports Bra Power High Neck Bra, with A/B cup - Magenta, M",1,PWRHigh_Magenta_M,,174500,0,0,JNE(YES),20500,0,20500,614000,TJX1843370412265,Next Day,No,Shop Location,-,Jakarta selatan,100
,738953152,INV/20210318/MPL/1111376209,18-03-2021 07:57:19,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1238060293,"miniletics Sports Bra Power High Neck Bra, with A/B cup - Black, M",1,PWRHigh_Black_M,,174500,0,0,JNE(YES),20500,0,20500,614000,TJX1843370412265,Next Day,No,Shop Location,-,Jakarta selatan,100
,738953152,INV/20210318/MPL/1111376209,18-03-2021 07:57:19,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1354360625,"miniletics Legging Olahraga Wanita Motion Legging Full - Pastel Lilac, M",1,MOLFull_PastelLilac_M,,244500,0,0,JNE(YES),20500,0,20500,614000,TJX1843370412265,Next Day,No,Shop Location,-,Jakarta selatan,100
68,738961390,INV/20210318/MPL/1111396741,18-03-2021 08:11:23,"Transaksi selesai..
Dana akan diteruskan ke penjual.",987965981,"miniletics Legging Olahraga Wanita Motion Legging Full - Black, S",1,MOLFull_Black_S,,244500,0,0,AnterAja(Reguler),7500,0,7500,426500,10001004956179,-,Yes,Shop Location,-,Bogor,73
,738961390,INV/20210318/MPL/1111396741,18-03-2021 08:11:23,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043985771,"miniletics Sports Bra Wanita Embrace Bra (support with A/B bra cup) - Black, M",1,EMB_Black_M,,174500,0,0,AnterAja(Reguler),7500,0,7500,426500,10001004956179,-,Yes,Shop Location,-,Bogor,73
69,739497688,INV/20210318/MPL/1112731099,18-03-2021 18:52:52,"Transaksi selesai..
Dana akan diteruskan ke penjual.",987965988,"miniletics Legging Olahraga Wanita Motion Legging Full - Grey,M",1,MOLFull_Grey_M,,244500,0,0,SiCepat(Regular Package),3000,0,3000,247500,000486441666,-,Yes,Shop Location,-,Surabaya,242
70,740010160,INV/20210319/MPL/1113949467,19-03-2021 10:22:56,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1626360281,"miniletics Sports Bra Embrace Bra High Neck, with A/B cup - Mauve Pink, L",1,EMBHigh_MauvePink_L,,174500,0,0,AnterAja(Reguler),7500,0,7500,182000,10001008879955,-,Yes,Shop Location,-,Jakarta utara,6
71,740073345,INV/20210319/MPL/1114108572,19-03-2021 11:27:35,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1222983053,"miniletics Legging Olahraga Wanita Swift Legging - Marmalade,S",1,SLfull_Marmalade_S,,249500,0,0,AnterAja(Reguler),10000,0,10000,434000,10001009622516,-,Yes,Shop Location,-,Surabaya,9
,740073345,INV/20210319/MPL/1114108572,19-03-2021 11:27:35,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237671405,"miniletics Sports Bra Embrace Bra High Neck, with A/B cup - Mauve Pink, S",1,EMBHigh_MauvePink_S,,174500,0,0,AnterAja(Reguler),10000,0,10000,434000,10001009622516,-,Yes,Shop Location,-,Surabaya,9
72,740161869,INV/20210319/MPL/1114332784,19-03-2021 13:07:40,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1006081605,"miniletics Tank Top Olahraga Wanita ClariTy Tank - Black,L",1,CT_Black_L,,139000,0,0,AnterAja(Reguler),7500,0,7500,146500,10001009627894,-,Yes,Shop Location,-,Tangerang,105
73,740355017,INV/20210319/MPL/1114812744,19-03-2021 17:08:55,"Transaksi selesai..
Dana akan diteruskan ke penjual.",986577446,"miniletics Tank Top Olahraga Wanita Feel Free Basic Crop Tank - Blue, L",1,FFT_Blue_L,,134000,0,0,AnterAja(Reguler),7500,0,7500,141500,10001011751905,-,Yes,Shop Location,-,Bekasi,161
74,740408982,INV/20210319/MPL/1114943827,19-03-2021 18:42:30,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1242587687,"miniletics Celana Olahraga Wanita Sprint Shorts - Black, S",1,SPRShorts_Black_S,,164500,0,0,JNE(OKE),6000,0,6000,309500,TJE1111153420247,-,No,Shop Location,-,Jakarta selatan,1
,740408982,INV/20210319/MPL/1114943827,19-03-2021 18:42:30,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1046893982,"miniletics Tank Top Olahraga Wanita ClariTy Tank - Light Purple,S",1,CT_LightPurple_S,,139000,0,0,JNE(OKE),6000,0,6000,309500,TJE1111153420247,-,No,Shop Location,-,Jakarta selatan,1
75,740684828,INV/20210320/MPL/1115643907,20-03-2021 08:48:05,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1626360281,"miniletics Sports Bra Embrace Bra High Neck, with A/B cup - Mauve Pink, L",1,EMBHigh_MauvePink_L,,174500,0,0,AnterAja(Reguler),7500,0,7500,515500,10001011512685,-,Yes,Shop Location,-,Tangerang,232
,740684828,INV/20210320/MPL/1115643907,20-03-2021 08:48:05,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1074068239,"miniletics Tank Top Olahraga Wanita Feel Free Basic Crop Tank - Dark Blue,L",1,FFT_DarkBlue_L,,134000,0,0,AnterAja(Reguler),7500,0,7500,515500,10001011512685,-,Yes,Shop Location,-,Tangerang,232
,740684828,INV/20210320/MPL/1115643907,20-03-2021 08:48:05,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1005923209,"miniletics Tank Top Olahraga Wanita Notice Mi 2 in 1 Tank, A/B cup - White,L",1,NMT_White_L,,199500,0,0,AnterAja(Reguler),7500,0,7500,515500,10001011512685,-,Yes,Shop Location,-,Tangerang,232
76,740870865,INV/20210320/MPL/1116114811,20-03-2021 12:33:34,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1237450795,"miniletics Celana Olahraga Wanita Motion Shorts - Midnight Blue, M",1,MOLShorts_MidnightBlue_M,,184500,0,0,AnterAja(Reguler),7500,0,7500,192000,10001012209056,-,Yes,Shop Location,-,Tangerang,171
77,741398850,INV/20210321/MPL/1117434133,21-03-2021 09:54:37,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1240347300,"miniletics Sports Bra Alleviate Bra, with A/B bra cup - Periwinkle,S",1,ALB_Periwinkle_S,,169500,0,0,SiCepat(Regular Package),11500,0,11500,181000,000487094389,-,Yes,Shop Location,-,Buleleng,222
78,741921150,INV/20210322/MPL/1118742183,22-03-2021 00:08:24,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1043879033,"miniletics Sports Bra Alleviate Bra, with A/B bra cup - White,M",1,ALB_White_M,,169500,0,0,AnterAja(Reguler),7500,0,7500,177000,10001016980373,-,Yes,Shop Location,-,Jakarta pusat,75
79,742031517,INV/20210322/MPL/1119029980,22-03-2021 12:41:14,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338455398,"miniletics Celana Wanita Ready Anywhere Crop - Black, L",1,RACrop_Black_L,,249500,0,0,AnterAja(Reguler),15000,0,15000,573000,10001018122076,-,No,Shop Location,-,Jakarta selatan,180
,742031517,INV/20210322/MPL/1119029980,22-03-2021 12:41:14,"Transaksi selesai..
Dana akan diteruskan ke penjual.",1338102460,"miniletics Tank Top Olahraga Wanita All Day Tank - Pink Lace, L",1,ADTank_PinkLace_L,,169500,0,0,AnterAja(Reguler),15000,0,15000,573000,10001018122076,-,No,Shop Location,-,Jakarta selatan,180
